Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Expected_stay_days,Reservation_gap
77088673,M,33,Asian American,Grad,<25K,South,Airport Hotels,1,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,220,2,101
97028372,F,22,caucasian,High-School,<25K,West,City Hotel,4,2,0,BB,No,No,Refundable,Online,No,Canceled,No,0,239,2,138
54968744,F,70,African American,High-School,25K --50K,South,Airport Hotels,2,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,15,132,2,173
85085339,F,23,Latino,Grad,25K --50K,North,City Hotel,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,171,1,52
46476868,M,62,African American,Mid-School,50K -- 100K,South,City Hotel,2,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,192,1,81
21763920,F,59,African American,Mid-School,<25K,East,Resort,2,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,30,225,1,208
78166995,M,42,caucasian,High-School,<25K,South,City Hotel,2,1,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,188,1,207
96314205,M,45,Asian American,Grad,<25K,North,Resort,1,3,0,BB,No,No,Refundable,Online,No,Check-In,Yes,15,126,3,81
20918871,M,35,Asian American,Grad,<25K,North,Resort,4,1,0,BB,Yes,Yes,Refundable,Online,Yes,Canceled,Yes,20,237,3,218
46855450,M,46,caucasian,College,50K -- 100K,North,City Hotel,2,2,0,BB,No,No,No Deposit,Online,No,Canceled,Yes,20,147,1,111
96169255,M,43,African American,High-School,25K --50K,East,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,204,4,45
83272264,M,51,Asian American,Grad,<25K,East,Airport Hotels,4,1,0,BB,No,No,Non-Refundable,Online,No,Check-In,Yes,5,145,1,77
98261315,M,30,Latino,High-School,25K --50K,East,Airport Hotels,2,2,1,HB,No,No,Refundable,Online,Yes,No-Show,No,0,245,2,76
70963562,M,67,Asian American,College,25K --50K,West,Resort,2,3,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,20,100,3,105
84791163,F,61,African American,College,<25K,West,Resort,2,1,0,BB,No,No,No Deposit,Online,No,Canceled,Yes,15,213,1,108
56716168,F,30,caucasian,College,>100K,South,City Hotel,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,149,3,215
55723673,M,42,Latino,College,50K -- 100K,East,Resort,2,1,0,BB,Yes,Yes,No Deposit,Direct,No,Check-In,Yes,5,130,1,83
25593269,F,43,caucasian,Grad,<25K,West,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,30,180,1,172
56397266,M,30,African American,College,>100K,North,City Hotel,1,2,0,HB,No,No,No Deposit,Direct,No,Check-In,Yes,30,161,4,31
79284998,M,32,Latino,Grad,25K --50K,South,Airport Hotels,2,1,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,5,182,1,92
17669957,F,58,caucasian,College,50K -- 100K,East,Airport Hotels,2,3,0,HB,Yes,Yes,No Deposit,Online,Yes,Canceled,Yes,10,237,1,3
82441846,M,23,caucasian,College,<25K,North,Airport Hotels,2,3,0,BB,Yes,Yes,No Deposit,Direct,Yes,Canceled,No,0,235,1,116
18919230,F,42,Asian American,High-School,>100K,East,City Hotel,1,1,0,BB,No,No,No Deposit,Direct,No,Canceled,Yes,10,248,2,51
72039347,F,46,caucasian,High-School,<25K,West,Airport Hotels,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,217,1,197
42952799,M,26,African American,College,50K -- 100K,East,City Hotel,2,1,0,BB,No,No,No Deposit,Online,No,Canceled,Yes,10,244,3,29
93113020,M,61,Latino,College,25K --50K,South,Airport Hotels,2,3,1,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,218,1,68
93587720,F,64,caucasian,College,<25K,North,Resort,3,2,2,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,20,204,3,50
71839343,F,46,Latino,College,50K -- 100K,North,Resort,2,3,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,40,230,1,10
17089483,M,67,Asian American,Mid-School,25K --50K,West,Resort,2,1,0,BB,No,No,No Deposit,Agent,No,Canceled,Yes,30,119,1,187
19939641,M,49,Latino,Grad,25K --50K,South,Airport Hotels,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,223,1,103
24396655,M,47,African American,Mid-School,25K --50K,South,Airport Hotels,2,2,0,HB,No,No,No Deposit,Direct,No,Check-In,Yes,5,185,2,125
51005939,F,61,caucasian,Mid-School,>100K,East,Airport Hotels,2,1,1,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,104,1,209
9604004,F,48,caucasian,High-School,25K --50K,South,Airport Hotels,5,3,0,HB,No,No,Refundable,Online,Yes,Canceled,No,0,147,1,8
28736066,F,40,Latino,Mid-School,50K -- 100K,East,Airport Hotels,5,1,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,30,126,2,152
29492204,M,66,African American,Grad,25K --50K,East,City Hotel,4,1,0,BB,Yes,No,No Deposit,Direct,No,Check-In,No,0,105,3,105
26100496,F,48,caucasian,Grad,<25K,East,Resort,3,2,0,BB,Yes,Yes,Non-Refundable,Direct,Yes,Check-In,Yes,10,150,1,217
52961498,F,18,Asian American,College,>100K,East,City Hotel,2,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,30,141,2,178
61970397,M,39,African American,College,<25K,South,City Hotel,1,2,1,HB,Yes,No,No Deposit,Online,No,No-Show,Yes,15,234,1,198
97936242,M,39,Asian American,High-School,50K -- 100K,East,Airport Hotels,5,3,0,HB,No,No,Non-Refundable,Online,Yes,No-Show,Yes,5,162,2,25
24481272,F,30,Latino,Grad,<25K,North,Resort,1,1,0,BB,No,No,No Deposit,Agent,No,Canceled,Yes,20,109,2,212
56292642,F,40,caucasian,High-School,<25K,East,Airport Hotels,3,1,0,BB,No,No,Refundable,Online,No,Check-In,Yes,5,114,2,1
18588628,F,36,African American,High-School,50K -- 100K,South,City Hotel,1,2,0,HB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,10,224,1,129
98950864,F,22,African American,Grad,25K --50K,North,Resort,4,1,2,BB,No,No,Refundable,Direct,No,Check-In,Yes,30,133,1,108
1933129,M,22,Latino,College,25K --50K,North,Resort,2,2,0,BB,Yes,No,No Deposit,Online,No,No-Show,Yes,5,168,2,179
10964766,F,44,caucasian,College,25K --50K,North,City Hotel,5,2,0,BB,No,No,Refundable,Online,Yes,Canceled,Yes,25,101,2,135
77207152,M,30,Asian American,College,25K --50K,South,City Hotel,2,1,1,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,25,208,2,99
20442062,F,36,Asian American,High-School,25K --50K,North,Resort,5,1,0,BB,Yes,No,Refundable,Online,Yes,Canceled,No,0,165,3,129
47752077,F,48,African American,Grad,50K -- 100K,West,Airport Hotels,2,3,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,125,1,8
35133888,M,63,Latino,College,25K --50K,West,Resort,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,115,2,30
46491298,M,46,caucasian,College,50K -- 100K,East,Resort,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,121,1,121
34772120,M,22,caucasian,Mid-School,<25K,East,Resort,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,30,192,1,53
91846637,M,53,caucasian,College,>100K,South,Airport Hotels,2,1,1,BB,Yes,Yes,No Deposit,Online,Yes,No-Show,Yes,30,148,3,80
73575661,M,44,Asian American,Mid-School,<25K,North,Resort,3,1,0,BB,No,No,No Deposit,Online,No,No-Show,No,0,188,1,20
90783807,F,45,caucasian,High-School,<25K,South,Resort,2,1,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,No,0,181,3,119
82299113,M,28,African American,College,25K --50K,East,City Hotel,3,2,0,BB,Yes,Yes,Refundable,Direct,Yes,Check-In,Yes,5,245,1,78
46718168,M,40,Asian American,Grad,<25K,North,Resort,3,2,0,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,241,3,36
33450286,F,38,Asian American,Mid-School,25K --50K,North,Resort,1,1,0,BB,No,No,Refundable,Online,Yes,Canceled,Yes,25,237,4,157
13340697,F,55,African American,Mid-School,25K --50K,North,Resort,3,1,0,HB,No,No,Refundable,Agent,Yes,Canceled,Yes,30,129,1,143
35676822,F,34,Asian American,Mid-School,25K --50K,East,Resort,5,1,0,HB,No,No,No Deposit,Direct,Yes,No-Show,No,0,210,1,63
60441634,M,34,African American,High-School,>100K,South,Resort,5,2,0,BB,No,No,No Deposit,Online,No,No-Show,Yes,20,143,1,145
1699763,F,64,Asian American,Mid-School,50K -- 100K,South,City Hotel,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,30,147,2,66
81016866,F,51,Latino,High-School,50K -- 100K,South,Resort,2,2,2,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,151,3,196
68449319,M,49,African American,College,50K -- 100K,North,City Hotel,1,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,222,2,180
62860610,M,21,caucasian,College,<25K,East,Airport Hotels,1,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,15,248,1,12
84308071,F,52,Latino,Grad,25K --50K,South,Resort,2,1,0,HB,No,No,No Deposit,Online,Yes,No-Show,Yes,25,122,1,0
58105071,F,54,caucasian,College,<25K,East,Airport Hotels,2,3,0,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,20,163,2,65
95249876,M,19,caucasian,High-School,50K -- 100K,South,Resort,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,250,1,205
72170995,M,20,Latino,High-School,<25K,East,City Hotel,4,1,1,BB,Yes,No,Non-Refundable,Direct,Yes,Canceled,Yes,10,133,1,94
28520366,F,60,caucasian,College,50K -- 100K,South,Airport Hotels,2,1,1,BB,No,No,Non-Refundable,Online,Yes,Canceled,No,0,209,1,174
81604955,M,20,Latino,Grad,25K --50K,South,Airport Hotels,2,1,0,HB,Yes,No,No Deposit,Direct,No,Check-In,No,0,218,1,189
33931669,F,32,Latino,Grad,25K --50K,South,City Hotel,3,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,146,2,218
28879054,M,30,Latino,College,50K -- 100K,South,Airport Hotels,3,3,1,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,15,159,2,107
26473334,M,43,caucasian,Mid-School,25K --50K,South,Airport Hotels,2,2,0,BB,Yes,No,No Deposit,Direct,No,Canceled,Yes,5,112,1,50
60176385,M,29,African American,Mid-School,<25K,South,Airport Hotels,3,1,0,BB,No,No,No Deposit,Direct,Yes,No-Show,Yes,15,191,1,70
33046006,F,57,Asian American,High-School,50K -- 100K,South,Airport Hotels,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Canceled,Yes,10,162,1,167
91407076,F,22,Asian American,College,<25K,South,City Hotel,2,1,0,HB,No,No,Refundable,Online,No,Check-In,Yes,40,179,2,44
72337118,M,57,caucasian,Grad,25K --50K,East,Airport Hotels,2,2,0,HB,No,No,No Deposit,Online,Yes,No-Show,Yes,20,176,1,210
80154406,F,18,African American,College,>100K,South,Resort,1,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,25,114,2,134
37215494,M,36,Asian American,Mid-School,<25K,South,Airport Hotels,4,3,0,BB,No,No,Refundable,Direct,Yes,Canceled,No,0,208,1,69
83922333,M,27,Asian American,College,25K --50K,North,Airport Hotels,2,3,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,238,3,119
71188562,M,30,Latino,College,>100K,West,City Hotel,5,3,2,BB,Yes,Yes,No Deposit,Online,No,No-Show,No,0,143,1,147
76686890,M,57,Asian American,Mid-School,25K --50K,South,Airport Hotels,1,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,25,203,3,42
99043251,M,38,African American,College,25K --50K,South,City Hotel,2,2,0,HB,Yes,No,Refundable,Online,Yes,Check-In,Yes,5,213,2,209
70459068,M,27,Asian American,College,25K --50K,South,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,128,4,185
97747912,M,20,Asian American,College,50K -- 100K,South,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,No,0,249,1,60
9103988,F,57,Asian American,High-School,25K --50K,South,Airport Hotels,3,3,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,25,104,1,202
1590960,M,51,Asian American,College,25K --50K,South,Airport Hotels,4,2,0,BB,No,No,Non-Refundable,Agent,No,No-Show,Yes,40,215,2,27
60206870,F,23,African American,Mid-School,50K -- 100K,South,Resort,1,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,20,119,2,2
7976889,M,59,Latino,High-School,50K -- 100K,East,Airport Hotels,4,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,20,231,2,201
59830466,F,43,Asian American,High-School,25K --50K,West,City Hotel,2,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,5,199,2,90
70911066,F,59,Asian American,College,50K -- 100K,West,Airport Hotels,2,3,0,BB,Yes,Yes,Refundable,Online,No,Check-In,No,0,217,3,74
58398744,M,55,caucasian,College,50K -- 100K,East,Airport Hotels,2,2,0,BB,Yes,No,No Deposit,Direct,No,Check-In,Yes,20,121,4,64
67016763,M,38,African American,College,<25K,South,City Hotel,1,1,2,HB,Yes,No,No Deposit,Online,No,Check-In,Yes,10,204,4,198
68649653,F,36,African American,High-School,25K --50K,South,Resort,5,2,0,BB,No,No,Refundable,Direct,Yes,Canceled,Yes,10,187,3,103
37539065,M,27,Latino,High-School,50K -- 100K,South,Resort,3,1,2,HB,No,No,No Deposit,Direct,No,Check-In,Yes,20,224,1,22
97419728,F,56,African American,College,<25K,North,Resort,1,2,0,HB,No,No,Refundable,Online,Yes,Canceled,Yes,15,106,2,13
16713656,M,66,caucasian,College,<25K,West,City Hotel,3,1,0,HB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,5,236,1,172
61232105,F,27,caucasian,High-School,25K --50K,West,Airport Hotels,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,122,1,9
70812394,M,24,Latino,Mid-School,<25K,West,Resort,2,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,20,146,1,158
86746518,M,70,caucasian,College,<25K,South,City Hotel,2,1,2,HB,No,No,Refundable,Direct,Yes,No-Show,No,0,110,2,-1
20315655,M,45,Asian American,Grad,25K --50K,South,City Hotel,2,1,0,BB,No,No,Refundable,Direct,Yes,Canceled,No,0,217,1,87
95261510,M,53,African American,College,<25K,West,City Hotel,2,2,0,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,10,222,3,109
48187537,M,30,Latino,College,<25K,East,Airport Hotels,3,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,234,1,200
47636137,M,66,African American,College,50K -- 100K,North,City Hotel,2,2,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,134,1,185
29025237,M,68,Latino,High-School,<25K,West,City Hotel,2,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,No,0,165,1,72
67584516,M,25,caucasian,College,25K --50K,West,Resort,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,105,1,9
73356578,M,41,Latino,College,25K --50K,South,Airport Hotels,3,2,2,BB,Yes,No,Refundable,Direct,No,Check-In,Yes,10,188,2,39
6511943,F,57,Asian American,College,50K -- 100K,North,Resort,1,2,2,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,106,2,-2
78088321,F,27,African American,College,25K --50K,South,City Hotel,2,2,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,40,181,1,127
15023045,F,31,Asian American,Mid-School,25K --50K,East,Resort,3,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Canceled,Yes,5,113,2,161
92099944,M,20,African American,College,50K -- 100K,North,City Hotel,2,3,1,BB,No,No,No Deposit,Agent,No,Check-In,Yes,25,137,1,186
78453932,M,27,Latino,College,25K --50K,East,City Hotel,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,183,2,101
71506202,F,69,caucasian,Mid-School,25K --50K,North,Airport Hotels,5,1,1,HB,Yes,No,Non-Refundable,Online,Yes,Check-In,Yes,10,212,1,123
82143340,M,50,Latino,High-School,<25K,East,City Hotel,1,1,1,BB,Yes,No,Refundable,Direct,Yes,Canceled,Yes,20,183,1,99
1628249,M,62,Latino,High-School,25K --50K,East,Resort,2,1,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,116,1,91
16279448,M,64,Latino,Grad,50K -- 100K,South,Airport Hotels,5,1,0,BB,No,No,Refundable,Online,Yes,No-Show,Yes,10,226,1,180
82655409,F,54,caucasian,Grad,50K -- 100K,South,City Hotel,1,3,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,245,2,9
97588040,F,42,Asian American,College,50K -- 100K,South,Airport Hotels,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,110,1,196
34420347,F,67,caucasian,Grad,25K --50K,West,Resort,3,1,0,BB,No,No,No Deposit,Direct,Yes,Canceled,Yes,15,192,3,164
96008550,F,35,Asian American,Grad,25K --50K,East,Airport Hotels,2,1,0,HB,Yes,No,Refundable,Direct,Yes,Canceled,Yes,40,216,1,35
61061481,F,39,Asian American,College,>100K,South,Airport Hotels,5,1,1,BB,No,No,No Deposit,Online,No,Canceled,No,0,127,4,35
97797828,F,45,Asian American,College,<25K,East,Airport Hotels,5,1,0,BB,No,No,Non-Refundable,Agent,Yes,Canceled,Yes,25,192,3,208
57887055,M,28,caucasian,Grad,25K --50K,North,Airport Hotels,4,1,0,HB,Yes,No,Refundable,Direct,No,Check-In,No,0,107,1,207
35850026,F,67,caucasian,College,50K -- 100K,South,Airport Hotels,2,2,0,HB,No,No,No Deposit,Online,No,Check-In,Yes,10,115,1,160
15963116,F,54,Latino,College,50K -- 100K,South,Resort,3,2,0,HB,Yes,Yes,No Deposit,Online,No,Check-In,No,0,171,1,201
12852031,F,37,Asian American,High-School,<25K,South,Airport Hotels,1,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,20,141,3,172
37519701,F,68,Asian American,High-School,50K -- 100K,South,Airport Hotels,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,123,1,46
60227462,F,55,caucasian,High-School,25K --50K,North,Resort,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,224,2,75
88503056,M,53,African American,Grad,>100K,South,Airport Hotels,3,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,25,228,1,159
1111432,M,65,Latino,College,<25K,South,Airport Hotels,4,1,1,BB,Yes,No,No Deposit,Online,No,No-Show,Yes,20,110,1,56
49027313,F,19,African American,College,<25K,North,City Hotel,1,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,148,2,184
35969455,F,27,Asian American,Grad,25K --50K,North,City Hotel,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,114,1,149
72754569,F,49,Asian American,College,50K -- 100K,South,Resort,2,1,0,BB,No,No,Refundable,Online,No,Check-In,Yes,25,155,1,8
30200561,F,52,Latino,College,25K --50K,South,Airport Hotels,1,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Canceled,No,0,131,1,21
61368137,M,32,caucasian,Mid-School,25K --50K,West,Resort,1,2,1,BB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,40,174,3,70
77555813,M,51,African American,College,50K -- 100K,West,Airport Hotels,1,3,1,BB,No,No,No Deposit,Online,No,Canceled,Yes,15,112,1,41
75981369,F,70,Asian American,Mid-School,50K -- 100K,North,City Hotel,1,2,1,BB,No,No,No Deposit,Direct,Yes,No-Show,Yes,20,245,3,96
25550602,M,28,Latino,Grad,25K --50K,West,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,181,2,181
90226012,M,38,Asian American,College,<25K,South,Resort,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,130,2,185
48877709,M,57,Asian American,Grad,25K --50K,East,Resort,2,1,0,BB,No,No,Refundable,Online,Yes,No-Show,Yes,30,228,3,217
22017114,M,59,Asian American,College,25K --50K,South,Airport Hotels,4,3,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,200,1,57
75223464,F,40,caucasian,High-School,25K --50K,West,Airport Hotels,1,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,20,196,1,46
51014398,M,26,caucasian,High-School,50K -- 100K,West,City Hotel,3,2,1,BB,No,No,Non-Refundable,Online,No,Canceled,Yes,25,111,3,27
65317967,F,38,caucasian,College,25K --50K,East,Airport Hotels,3,1,2,BB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,25,130,1,177
98601284,F,56,Asian American,High-School,50K -- 100K,South,Airport Hotels,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,193,3,18
1881903,F,64,African American,Grad,50K -- 100K,South,City Hotel,1,3,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,10,240,1,26
75313534,M,42,African American,College,50K -- 100K,West,Airport Hotels,2,1,0,BB,Yes,Yes,No Deposit,Direct,Yes,No-Show,Yes,5,199,1,111
61858480,F,25,caucasian,Grad,>100K,North,Airport Hotels,4,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,189,2,167
61265662,M,18,caucasian,College,50K -- 100K,North,Resort,1,2,0,BB,Yes,Yes,No Deposit,Agent,Yes,No-Show,Yes,25,177,1,201
12286071,F,39,Asian American,Grad,50K -- 100K,South,City Hotel,2,1,0,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,245,4,115
29746770,M,22,caucasian,Mid-School,<25K,North,City Hotel,3,1,1,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,221,2,160
4516818,F,37,Asian American,College,>100K,North,Airport Hotels,5,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,146,3,73
34312747,M,27,Asian American,Grad,25K --50K,South,Resort,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,153,4,13
33776602,M,59,caucasian,College,<25K,North,City Hotel,2,1,0,HB,No,No,Refundable,Online,No,Check-In,No,0,237,2,76
7027040,M,24,Latino,College,25K --50K,West,City Hotel,3,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,146,1,130
40089327,M,43,caucasian,Grad,50K -- 100K,North,City Hotel,2,1,0,BB,No,No,No Deposit,Agent,No,Check-In,Yes,5,133,1,86
35803295,F,57,Latino,High-School,50K -- 100K,East,Resort,1,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,140,1,25
6755370,F,20,Asian American,Grad,25K --50K,North,City Hotel,3,3,2,HB,Yes,Yes,No Deposit,Direct,Yes,Check-In,No,0,143,3,164
46465141,F,64,Asian American,College,50K -- 100K,South,Resort,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,184,2,219
74518124,F,60,African American,High-School,>100K,North,City Hotel,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,125,3,93
43560850,M,36,Latino,College,50K -- 100K,South,City Hotel,4,2,0,BB,No,No,Non-Refundable,Agent,Yes,Check-In,Yes,40,107,1,217
96389588,M,40,African American,High-School,<25K,East,City Hotel,2,3,0,BB,Yes,No,No Deposit,Online,Yes,No-Show,Yes,10,187,2,189
63224632,M,20,African American,Grad,50K -- 100K,North,Airport Hotels,2,2,0,FB,No,No,No Deposit,Agent,No,Check-In,Yes,5,183,1,39
20285407,F,47,Asian American,Grad,<25K,East,City Hotel,2,2,0,BB,Yes,No,Refundable,Online,No,No-Show,No,0,142,2,39
53632514,M,61,caucasian,College,50K -- 100K,East,Resort,2,2,0,HB,Yes,No,No Deposit,Agent,No,Check-In,Yes,20,132,2,112
46853701,M,66,caucasian,Mid-School,50K -- 100K,West,Resort,1,2,2,BB,No,No,No Deposit,Online,No,Canceled,No,0,136,1,48
79287671,F,50,Latino,Mid-School,>100K,West,Resort,5,2,0,BB,No,No,No Deposit,Agent,Yes,Canceled,No,0,186,2,204
81517103,F,26,African American,College,25K --50K,East,Airport Hotels,3,2,1,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,163,1,179
14370446,F,58,caucasian,High-School,<25K,North,Resort,1,2,2,HB,No,No,Refundable,Online,Yes,Check-In,Yes,10,220,1,25
56432418,F,46,Latino,College,50K -- 100K,North,Resort,4,1,0,BB,No,No,No Deposit,Agent,No,Check-In,No,0,217,3,72
54399896,M,64,African American,College,25K --50K,South,Airport Hotels,1,3,0,BB,No,No,Refundable,Online,No,Check-In,No,0,144,2,103
55689120,F,63,Latino,High-School,25K --50K,North,City Hotel,5,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,125,1,4
45005530,F,39,African American,College,25K --50K,South,Airport Hotels,4,2,0,HB,Yes,No,Refundable,Online,Yes,Canceled,Yes,5,220,3,153
12929666,F,58,African American,College,25K --50K,South,Airport Hotels,2,1,0,HB,Yes,Yes,No Deposit,Online,No,Check-In,No,0,143,2,58
75378184,M,52,caucasian,College,<25K,North,City Hotel,3,2,1,BB,No,No,No Deposit,Online,No,Canceled,Yes,5,247,3,74
